0316;P;;
0317;P;;
0318;M;;
0319;P;;
0320;P;;
0321;P;;
0322;P;;
0323;P;;
0324;P;;
0325;M;;
0326;M;;
0327;M;;
0328;M;;
0329;M;;
0330;P;;
0331;P;;
0332;C;;
0333;P;;
0334;P;;
0335;M;;
0336;M;;
0337;P;;
0338;M;;
0339;M;;
0340;M;;
0341;M;;
0342;M;;
0343;M;;
0344;M;;
0345;M;;
0346;M;;
0347;M;;
0348;M;;
0349;M;;
0350;M;;
0351;M;;
0352;M;;
0353;M;;
0354;M;;
0355;M;;
0356;M;;
0357;P;;
0358;M;;
0359;M;;
0360;M;;
0361;M;;
0362;P;;
0363;M;;
0364;M;;
0365;P;;
0366;P;;
0367;P;;
0368;M;;
0369;M;;
0370;M;;
0371;M;;
0372;M;;
0373;M;;
0374;M;;
0375;M;;
0376;M;;
0377;M;;
0378;M;;
0379;M;;
0380;M;;
0381;M;;
0382;M;;
0383;M;;
0384;M;;
0385;M;;
0386;M;;
0387;M;;
0388;M;;
0389;M;;
0390;M;;
0391;I;;
0392;M;;
0393;M;;
0394;M;;
0395;M;;
0396;M;;
0397;M;;
0398;P;;
0399;M;;
0400;M;;
0401;P;;
0402;M;;
0403;I;;
0404;E;;
0405;M;;
0406;X;;
0407;M;;
0408;P;;
0409;P;;
0410;M;;
0411;M;;
0412;M;;
0413;M;;
0414;M;;
0415;M;;
0416;M;;
0417;M;;
0418;M;;
0419;M;;
0420;M;;
0421;M;;
0422;M;;
0423;M;;
0424;P;;
0425;M;;
0426;M;;
0427;M;;
0428;M;;
0429;M;;
0430;M;;
0431;M;;
0432;M;;
0433;M;;
0434;M;;
0435;M;;
0436;M;;
0437;M;;
0438;M;;
0439;M;;
0440;M;;
0441;M;;
0442;M;;
0443;M;;
0444;M;;
0445;M;;
0446;M;;
0447;M;;
0448;M;;
0449;C;;
0450;I;;
0451;C;;
0452;M;;
0453;M;;
0454;M;;
0455;M;;
0456;M;;
0457;P;;
0458;P;;
0459;P;;
0460;M;;
0461;M;;
0462;M;;
0463;M;;
0464;M;;
0465;M;;
0466;M;;
0467;M;;
0468;M;;
0469;S;;
0470;M;;
0471;M;;
0472;M;;
0473;M;;
0474;M;;
0475;M;;
0476;M;;
0477;M;;
0478;M;;
0479;M;;
0480;P;;
0481;P;;
0482;M;;
0483;P;;
0484;M;;
0485;P;;
0486;P;;
0487;N;;
0488;M;;
0489;M;;
0490;M;;
0491;M;;
0492;M;;
0493;M;;
0494;M;;
0495;M;;
0496;M;;
0497;M;;
0498;M;;
0499;M;;
0500;I;;
0501;X;;
0502;A;;
0503;A;;
0504;A;;
0505;A;;
0506;A;;
0507;A;;
0508;X;;
0509;X;;
0510;X;;
0511;X;;
0512;X;;
0513;X;;
0514;X;;
0515;X;;
0516;X;;
0517;X;;
0518;S;;
0519;L;;
0520;S;;
0521;C;;
0522;S;;
0523;I;;
0524;S;;
0525;L;;
0526;X;;
0527;M;;
0528;M;;
0529;X;;
0530;C;;
0531;X;;
0532;P;;
0533;C;;
0534;C;;
0535;P;;
0536;C;;
0599;N;;
0600;M;;
0601;M;;
0602;M;;
0603;M;;
0604;M;;
0605;M;;
0606;M;;
0661;P;;
0662;M;;
0663;C;;
0664;X;;
0665;I;;
0666;P;;
0700;S;;
0815;S;;
0A31;X;;
0ACC;X;;
0D01;A;;
0D02;A;;
0D03;A;;
0D04;A;;
0D05;A;;
0D06;A;;
0D07;A;;
0D08;A;;
0D09;A;;
0D10;A;;
0D11;A;;
0D12;A;;
0D13;A;;
0D14;A;;
0D15;A;;
0D16;A;;
0D17;A;;
0D18;A;;
0D19;A;;
0D20;A;;
0D21;A;;
0D22;A;;
0D23;A;;
0D24;A;;
0D25;A;;
0D26;A;;
0D27;A;;
0D28;A;;
0D29;A;;
0D30;A;;
0D31;A;;
0D32;A;;
0D33;A;;
0D34;A;;
0D35;A;;
0D36;A;;
0D37;A;;
0D38;A;;
0D39;A;;
0D40;A;;
0D41;A;;
0D42;A;;
0D43;A;;
0D44;A;;
0D45;A;;
0D46;A;;
0D47;A;;
0D48;A;;
0D99;A;;
1093;X;;
1098;I;;
1115;I;;
1116;I;;
1150;I;;
1166;I;;
1277;S;;
8888;S;;
9996;M;;
AB01;A;;
AB02;A;;
AB03;A;;
AB04;A;;
AB05;A;;
AB06;A;;
AB08;A;;
AB09;A;;
AB10;A;;
AB11;A;;
AB12;A;;
AB13;A;;
AB14;A;;
AB15;A;;
AB16;A;;
AB17;A;;
AB19;A;;
AB20;A;;
AB22;A;;
AB23;A;;
AB25;A;;
AB40;A;;
AB41;A;;
AB42;A;;
AB43;A;;
AB51;A;;
AB52;A;;
AB76;A;;
AB77;A;;
AB80;A;;
AB83;A;;
AB85;A;;
AB87;A;;
AB89;A;;
AB91;A;;
AB92;A;;
AB95;A;;
AB97;A;;
ABWA;A;;
ABZK;A;;
AC01;A;;
AC02;A;;
AC03;A;;
AC04;A;;
AC05;A;;
AC08;A;;
AC09;A;;
AC10;A;;
AC11;A;;
AC12;A;;
AC14;A;;
AC20;A;;
AC21;A;;
AC22;A;;
AC23;A;;
AC24;A;;
AC25;A;;
AC26;A;;
AC27;A;;
AC28;A;;
AC29;A;;
AC30;A;;
AC31;A;;
AC32;A;;
AC33;A;;
AC34;A;;
AC35;A;;
AC36;A;;
AC37;A;;
AC38;A;;
AC39;A;;
AC40;A;;
AC41;A;;
AC42;A;;
AC43;A;;
AC44;A;;
AC46;A;;
AC47;A;;
AC48;A;;
AC49;A;;
AD01;A;;
AD02;A;;
AD03;A;;
AD04;A;;
AD05;A;;
AD06;A;;
AD07;A;;
AD08;A;;
AD09;A;;
AD10;A;;
AD15;A;;
AD16;A;;
AD17;A;;
AD20;A;;
AD21;A;;
AD22;A;;
AE02;A;;
AE03;A;;
AE04;A;;
AE07;A;;
AE08;A;;
AE09;A;;
AE10;A;;
AE11;A;;
AE12;A;;
AE13;A;;
AE16;A;;
AE17;A;;
AE18;A;;
AE19;A;;
AE25;A;;
AE30;A;;
AE33;A;;
AE34;A;;
AE36;A;;
AE37;A;;
AE52;A;;
AE60;A;;
AE61;A;;
AE62;A;;
AE70;A;;
AE80;A;;
AE81;A;;
AE82;A;;
AE83;A;;
AE84;A;;
AE85;A;;
AE86;A;;
AE87;A;;
AE88;A;;
AE89;A;;
AE90;A;;
AE91;A;;
AE92;A;;
AE95;A;;
AE96;A;;
AE97;A;;
AG01;A;;
AG02;A;;
AG03;A;;
AG04;A;;
AG05;A;;
AG06;A;;
AG80;A;;
AH04;A;;
AH07;A;;
AH08;A;;
AH09;A;;
AH10;A;;
AH11;A;;
AH12;A;;
AH13;A;;
AH14;A;;
AH15;A;;
AH18;A;;
AH21;A;;
AH79;A;;
AH80;A;;
AH81;A;;
AH82;A;;
AH83;A;;
AH84;A;;
AH90;A;;
AH91;A;;
AH92;A;;
AH93;A;;
AH94;A;;
AH95;A;;
AIRL;A;;
AK01;A;;
AK02;A;;
AK10;A;;
AK11;A;;
AK20;A;;
AL01;A;;
AL02;A;;
AL04;A;;
AL05;A;;
AL06;A;;
AL07;A;;
AL08;A;;
AL09;A;;
AL11;A;;
AL20;A;;
AL21;A;;
AL22;A;;
AL23;A;;
AL24;A;;
AL25;A;;
AL26;A;;
AL27;A;;
AM00;A;;
AM01;A;;
AM02;A;;
AM03;A;;
AM04;A;;
AM05;A;;
AM06;A;;
AM07;A;;
AM08;A;;
AM09;A;;
AM10;A;;
AMPL;A;;
AN01;A;;
AN02;A;;
AN03;A;;
AN06;A;;
AN07;A;;
AN09;A;;
AN10;A;;
AN13;A;;
AN16;A;;
AN17;A;;
AN20;A;;
AN21;A;;
AN25;A;;
AN27;A;;
AN30;A;;
ANZU;A;;
AP01;A;;
AP02;A;;
AP03;A;;
AP04;A;;
AP05;A;;
AP06;A;;
AP07;A;;
AP08;A;;
AP09;A;;
AP10;A;;
AP11;A;;
AP12;A;;
AP13;A;;
AP14;A;;
AP15;A;;
AP16;A;;
AP17;A;;
AP18;A;;
AP19;A;;
AP20;A;;
AP47;A;;
AR01;A;;
AR02;A;;
AR04;A;;
AR05;A;;
AR06;A;;
AR08;A;;
AREI;A;;
AS01;A;;
AS02;A;;
AS03;A;;
AS04;A;;
AS05;A;;
AS06;A;;
AS07;A;;
AS08;A;;
AS09;A;;
AS10;A;;
AS11;A;;
AS14;A;;
AS15;A;;
AS16;A;;
AS17;A;;
AS19;A;;
AS20;A;;
AS21;A;;
AS22;A;;
AS23;A;;
AS24;A;;
AS25;A;;
AS26;A;;
AS27;A;;
AS28;A;;
AS29;A;;
AS30;A;;
AS31;A;;
AS32;A;;
AS34;A;;
AS37;A;;
AS38;A;;
AS39;A;;
AS40;A;;
AS41;A;;
AS90;A;;
AS91;A;;
AT01;A;;
AT03;A;;
AT13;A;;
AT16;A;;
AT24;A;;
AU00;A;;
AU37;A;;
AU40;A;;
AU41;A;;
AU43;A;;
AU44;A;;
AU45;A;;
AU46;A;;
AU47;A;;
AU48;A;;
AU49;A;;
AUFB;A;;
AV01;A;;
AV02;A;;
AV13;A;;
AV14;A;;
AV15;A;;
AV16;A;;
AV18;A;;
AV22;A;;
AV24;A;;
AV25;A;;
AV32;A;;
AV33;A;;
AV35;A;;
AV37;A;;
AV38;A;;
AV39;A;;
AV40;A;;
AV41;A;;
AV42;A;;
AV51;A;;
AV52;A;;
AV53;A;;
AV55;A;;
AV56;A;;
AV57;A;;
AV58;A;;
AV59;A;;
AV60;A;;
AV61;A;;
AV62;A;;
AV63;A;;
AV64;A;;
AV65;A;;
AV67;A;;
AV68;A;;
AV70;A;;
AV74;A;;
AV80;A;;
AV83;A;;
AV84;A;;
AV85;A;;
AV86;A;;
AV87;A;;
AV89;A;;
AV92;A;;
AV95;A;;
AW01;A;;
AW02;A;;
AW03;A;;
AW04;A;;
AW05;A;;
AW06;A;;
AW07;A;;
AW08;A;;
AX01;A;;
AX02;A;;
AX03;A;;
AX04;A;;
AX05;A;;
AX06;A;;
AX07;A;;
AX08;A;;
AX09;A;;
AX10;A;;
AX11;A;;
AX12;A;;
AX13;A;;
AX14;A;;
AX15;A;;
AX16;A;;
AX17;A;;
AX18;A;;
AX19;A;;
AX20;A;;
AX21;A;;
AX22;A;;
AX23;A;;
AX24;A;;
AX25;A;;
AX26;A;;
AX27;A;;
AX28;A;;
AX29;A;;
AX30;A;;
AX31;A;;
AX32;A;;
AX33;A;;
AX34;A;;
AX35;A;;
AX51;A;;
AX70;A;;
AX75;A;;
AX76;A;;
AX80;A;;
AX81;A;;
AX82;A;;
AY01;A;;
AY17;A;;
AY20;A;;
AY26;A;;
AY30;A;;
AY31;A;;
AY35;A;;
AY36;A;;
AY37;A;;
AY40;A;;
AY52;A;;
AZ01;A;;
AZ02;A;;
AZ03;A;;
AZ04;A;;
AZ05;A;;
AZ06;A;;
AZ07;A;;
AZ08;A;;
AZ09;A;;
AZ10;A;;
AZ12;A;;
AZ13;A;;
AZ14;A;;
AZ15;A;;
AZ16;A;;
AZ17;A;;
AZ18;A;;
AZ19;A;;
AZ20;A;;
AZ21;A;;
AZ22;A;;
AZ23;A;;
AZ24;A;;
AZ25;A;;
AZ26;A;;
AZ27;A;;
AZ28;A;;
AZ29;A;;
AZ30;A;;
AZ31;A;;
AZ32;A;;
AZ33;A;;
AZ34;A;;
AZ35;A;;
AZ36;A;;
AZ37;A;;
AZ38;A;;
AZ39;A;;
AZ40;A;;
AZ41;A;;
AZ42;A;;
AZ43;A;;
AZ51;A;;
AZ58;A;;
AZ59;A;;
AZ68;A;;
AZ69;A;;
AZ83;A;;
AZ86;A;;
AZ89;A;;
AZ90;A;;
AZ92;A;;
B201;A;;
B211;A;;
B213;A;;
B215;A;;
B401;A;;
B402;A;;
B502;A;;
B503;A;;
B508;A;;
B509;A;;
B512;A;;
B514;A;;
B515;A;;
B521;A;;
B523;A;;
B524;A;;
B527;A;;
B532;A;;
B536;A;;
B537;A;;
B540;A;;
B541;A;;
B544;A;;
B550;A;;
B552;A;;
B555;A;;
B557;A;;
B560;A;;
B565;A;;
B566;A;;
B574;A;;
B577;A;;
B578;A;;
B602;A;;
B700;A;;
B701;A;;
B704;A;;
B705;A;;
B707;A;;
B709;A;;
B716;A;;
B718;A;;
B901;A;;
B902;A;;
B904;A;;
B905;A;;
B907;A;;
B911;A;;
B912;A;;
B913;A;;
B914;A;;
B934;A;;
B935;A;;
B951;A;;
B952;A;;
B957;A;;
BA03;A;;
BA04;A;;
BA05;A;;
BA06;A;;
BA09;A;;
BAST;A;;
BATT;A;;
BB04;A;;
BB08;A;;
BB19;A;;
BB22;A;;
BB33;A;;
BB35;A;;
BB37;A;;
BB40;A;;
BB42;A;;
BB45;A;;
BB46;A;;
BB50;A;;
BB60;A;;
BB61;A;;
BB62;A;;
BB63;A;;
BB64;A;;
BB73;A;;
BB74;A;;
BB75;A;;
BB76;A;;
BB78;A;;
BB79;A;;
BB80;A;;
BB81;A;;
BB82;A;;
BB83;A;;
BB87;A;;
BB97;A;;
BBUE;A;;
BBUG;A;;
BBV1;A;;
BBV2;A;;
BBV3;A;;
BBV4;A;;
BBV5;A;;
BBV6;A;;
BBV7;A;;
BBV8;A;;
BBV9;A;;
BC02;A;;
BC03;A;;
BC06;A;;
BC07;A;;
BC09;A;;
BC11;A;;
BC12;A;;
BC13;A;;
BC14;A;;
BC15;A;;
BC16;A;;
BC17;A;;
BC18;A;;
BC19;A;;
BC20;A;;
BC21;A;;
BC27;A;;
BC28;A;;
BC29;A;;
BD02;A;;
BD11;A;;
BD15;A;;
BD18;A;;
BD19;A;;
BD21;A;;
BD24;A;;
BD28;A;;
BD35;A;;
BD46;A;;
BD52;A;;
BD54;A;;
BD55;A;;
BD57;A;;
BD58;A;;
BD62;A;;
BD64;A;;
BD65;A;;
BD66;A;;
BD67;A;;
BD68;A;;
BD69;A;;
BD72;A;;
BD73;A;;
BD74;A;;
BD75;A;;
BD76;A;;
BD82;A;;
BE00;A;;
BE01;A;;
BE03;A;;
BE04;A;;
BE08;A;;
BE11;A;;
BE12;A;;
BE18;A;;
BENZ;A;;
BF01;A;;
BF15;A;;
BG01;A;;
BG02;A;;
BG03;A;;
BG05;A;;
BG06;A;;
BG08;A;;
BG09;A;;
BG10;A;;
BG12;A;;
BG15;A;;
BG17;A;;
BH01;A;;
BH02;A;;
BH05;A;;
BH06;A;;
BH08;A;;
BH10;A;;
BH15;A;;
BHXX;A;;
BJ01;A;;
BJ02;A;;
BJ14;A;;
BJ16;A;;
BJ17;A;;
BJ20;A;;
BJ50;A;;
BJ51;A;;
BJ52;A;;
BJ53;A;;
BJ55;A;;
BJ57;A;;
BJ58;A;;
BJ59;A;;
BK01;A;;
BK09;A;;
BK12;A;;
BK13;A;;
BK14;A;;
BK15;A;;
BK16;A;;
BK17;A;;
BK18;A;;
BK19;A;;
BK20;A;;
BK21;A;;
BK22;A;;
BK23;A;;
BK25;A;;
BK26;A;;
BK27;A;;
BK28;A;;
BK33;A;;
BK39;A;;
BK41;A;;
BK51;A;;
BK52;A;;
BL01;A;;
BL04;A;;
BL12;A;;
BLCH;A;;
BLST;A;;
BN01;A;;
BN05;A;;
BN07;A;;
BN08;A;;
BN12;A;;
BO01;A;;
BO02;A;;
BO03;A;;
BO04;A;;
BO05;A;;
BO06;A;;
BO07;A;;
BO08;A;;
BO09;A;;
BO30;A;;
BOHR;A;;
BOOK;A;;
BQ01;A;;
BQ02;A;;
BQ03;A;;
BQ08;A;;
BQ10;A;;
BQ12;A;;
BQ17;A;;
BQ19;A;;
BQ20;A;;
BQ21;A;;
BQ22;A;;
BQ23;A;;
BQ25;A;;
BQ28;A;;
BQ29;A;;
BQ35;A;;
BQ36;A;;
BQ41;A;;
BQ44;A;;
BQ45;A;;
BQ46;A;;
BQ51;A;;
BQ55;A;;
BQ56;A;;
BQ58;A;;
BRFH;A;;
BS00;A;;
BT01;A;;
BT06;A;;
BT07;A;;
BT08;A;;
BT10;A;;
BT13;A;;
BT14;A;;
BT18;A;;
BT19;A;;
BT20;A;;
BT25;A;;
BT26;A;;
BT28;A;;
BT41;A;;
BU00;A;;
BU01;A;;
BU02;A;;
BU03;A;;
BU05;A;;
BU06;A;;
BU07;A;;
BU0A;A;;
BU91;A;;
BU99;A;;
BUCH;A;;
BURO;A;;
BURZ;A;;
BUZU;A;;
BV01;A;;
BV02;A;;
BV03;A;;
BV04;A;;
BV05;A;;
BV06;A;;
BV07;A;;
BV10;A;;
BV11;A;;
BV12;A;;
BV14;A;;
BV16;A;;
BV20;A;;
BV21;A;;
BV22;A;;
BV23;A;;
BX01;A;;
BX02;A;;
BX03;A;;
BX04;A;;
BX05;A;;
BX06;A;;
BX07;A;;
BX08;A;;
BX09;A;;
BX10;A;;
BX11;A;;
BX12;A;;
BX13;A;;
BX14;A;;
BX15;A;;
BX16;A;;
BX17;A;;
BX19;A;;
BX20;A;;
BX21;A;;
BX22;A;;
BX23;A;;
BX24;A;;
BX25;A;;
BX26;A;;
BX27;A;;
BX28;A;;
BX29;A;;
BX30;A;;
BX31;A;;
BX32;A;;
BX33;A;;
BX34;A;;
BX35;A;;
BX36;A;;
BX37;A;;
BX38;A;;
BX39;A;;
BX40;A;;
BX41;A;;
BX42;A;;
BX43;A;;
BX45;A;;
BX46;A;;
BX47;A;;
BX48;A;;
BX49;A;;
BX50;A;;
BX51;A;;
BX52;A;;
BX53;A;;
BX55;A;;
BX56;A;;
BX57;A;;
BX61;A;;
BX62;A;;
BX64;A;;
BX66;A;;
BX67;A;;
BX68;A;;
BX69;A;;
BX70;A;;
BX71;A;;
BX72;A;;
BX75;A;;
BY01;A;;
BZ01;A;;
BZ03;A;;
BZ05;A;;
BZ06;A;;
BZ07;A;;
BZ08;A;;
BZ09;A;;
BZ10;A;;
BZ11;A;;
BZ12;A;;
BZ93;A;;
C535;A;;
C546;A;;
C558;A;;
C999;A;;
CA03;A;;
CA05;A;;
CA11;A;;
CA21;A;;
CA22;A;;
CA23;A;;
CA24;A;;
CA38;A;;
CA39;A;;
CB02;A;;
CB06;A;;
CB13;A;;
CB14;A;;
CB30;A;;
CB31;A;;
CC01;A;;
CC03;A;;
CC04;A;;
CC05;A;;
CC06;A;;
CC07;A;;
CC08;A;;
CC09;A;;
CC10;A;;
CC11;A;;
CC12;A;;
CC13;A;;
CC14;A;;
CC15;A;;
CC16;A;;
CC17;A;;
CC19;A;;
CC21;A;;
CC22;A;;
CC23;A;;
CC25;A;;
CC26;A;;
CC27;A;;
CC28;A;;
CC33;A;;
CC34;A;;
CC45;A;;
CC47;A;;
CC49;A;;
CC50;A;;
CC51;A;;
CC52;A;;
CC53;A;;
CC54;A;;
CC55;A;;
CC57;A;;
CC59;A;;
CD01;A;;
CD07;A;;
CD30;A;;
CD31;A;;
CD33;A;;
CD34;A;;
CD35;A;;
CD37;A;;
CD39;A;;
CD40;A;;
CD41;A;;
CD42;A;;
CD43;A;;
CD44;A;;
CD46;A;;
CD47;A;;
CEKO;A;;
CF01;A;;
CF02;A;;
CF03;A;;
CF05;A;;
CF06;A;;
CF08;A;;
CF32;A;;
CH01;A;;
CH02;A;;
CH03;A;;
CH04;A;;
CH05;A;;
CH06;A;;
CH07;A;;
CH09;A;;
CH10;A;;
CH11;A;;
CH12;A;;
CH13;A;;
CH15;A;;
CH17;A;;
CH18;A;;
CH19;A;;
CH21;A;;
CH24;A;;
CH25;A;;
CH26;A;;
CH32;A;;
CH33;A;;
CH34;A;;
CH36;A;;
CH41;A;;
CH42;A;;
CH43;A;;
CH44;A;;
CH45;A;;
CH46;A;;
CH47;A;;
CH48;A;;
CH49;A;;
CH50;A;;
CHEM;A;;
CI07;A;;
CI20;A;;
CI30;A;;
CI41;A;;
CI51;A;;
CI53;A;;
CI55;A;;
CI57;A;;
CM01;A;;
CO03;A;;
CO04;A;;
CQ02;A;;
CQ03;A;;
CQ04;A;;
CQ05;A;;
CQ08;A;;
CQ11;A;;
CR01;A;;
CR02;A;;
CR03;A;;
CS01;A;;
CS02;A;;
CS04;A;;
CS05;A;;
CS06;A;;
CS07;A;;
CT06;A;;
CU03;A;;
CV01;A;;
CY01;A;;
CY02;A;;
CZ01;A;;
CZ92;A;;
CZ96;A;;
DA00;A;;
DA01;A;;
DA02;A;;
DA03;A;;
DA04;A;;
DA05;A;;
DB01;A;;
DB02;A;;
DC01;A;;
DC02;A;;
DD01;A;;
DD02;A;;
DD03;A;;
DD04;A;;
DD05;A;;
DD06;A;;
DIAM;A;;
DIMA;A;;
DRAB;A;;
DREL;A;;
DRES;A;;
DRMG;A;;
DRUK;A;;
DU01;A;;
DUEB;A;;
ELEK;A;;
EMES;A;;
ENRE;A;;
EPOS;A;;
ER00;A;;
ERSA;A;;
ERST;A;;
EWAB;A;;
FARB;A;;
FARY;A;;
FEAL;A;;
FEDE;A;;
FEIL;A;;
FIGU;A;;
FILM;A;;
FIZU;A;;
FRAE;A;;
FRAZ;A;;
FUTT;A;;
GALV;A;;
GASE;A;;
GE00;A;;
GISA;A;;
GKHW;A;;
GLWR;A;;
GREI;A;;
GS00;A;;
GUFE;A;;
GUHW;A;;
GWZG;A;;
HAHN;A;;
HASO;A;;
HAUS;A;;
HAWZ;A;;
HFMA;A;;
HGBO;A;;
HI00;A;;
HMFA;A;;
HOLZ;A;;
HTGW;A;;
HTSM;A;;
HU00;A;;
HWSP;A;;
HWZG;A;;
HYGI;A;;
HYPZ;A;;
INST;A;;
ISOM;A;;
ITEM;A;;
KABL;A;;
KABV;A;;
KABZ;A;;
KLEB;A;;
KLEI;A;;
KLEM;A;;
KLIN;A;;
KLKA;A;;
KOME;A;;
KONU;A;;
KOPF;A;;
KOSU;A;;
KR00;A;;
KULA;A;;
KUST;A;;
KWSP;A;;
LACK;A;;
LAMP;A;;
LEUT;A;;
LOCH;A;;
LOWZ;A;;
MAMA;A;;
MESS;A;;
MGBO;A;;
MS00;A;;
NAME;A;;
NEME;A;;
NIZU;A;;
NORM;A;;
OELE;A;;
PACK;A;;
PAPI;A;;
PLAS;A;;
PLAT;A;;
POST;A;;
PRST;A;;
PS00;A;;
QQQQ;S;;
QUST;A;;
RARO;A;;
RAUM;A;;
REIB;A;;
RELA;A;;
RM00;A;;
ROEH;A;;
ROFR;A;;
ROHR;A;;
ROLL;A;;
RUDI;A;;
RY00;A;;
SAEG;A;;
SANI;A;;
SC00;A;;
SCER;A;;
SCHA;A;;
SCHK;A;;
SCHM;A;;
SCHU;A;;
SCHZ;A;;
SCUH;A;;
SE00;A;;
SEIL;A;;
SICH;A;;
SIGN;A;;
SMAT;A;;
SPAN;A;;
STEL;A;;
STEM;A;;
STIF;A;;
STUL;A;;
SUEZ;A;;
SZYL;A;;
TABI;A;;
TABL;A;;
TAST;A;;
TELF;A;;
TEST;A;;
TI00;A;;
TK3;A;;
TPAP;A;;
TRMI;A;;
TRPA;A;;
TSCH;A;;
TTTT;A;;
VENZ;A;;
VERE;A;;
VERP;A;;
VERZ;A;;
WERB;A;;
WZST;A;;
XDEL;S;;
XXXX;S;;
YYYY;S;;
Z000;A;;
Z001;A;;
Z002;A;;
Z009;A;;
Z010;A;;
Z011;A;;
Z012;A;;
Z013;A;;
Z014;A;;
Z015;A;;
Z016;A;;
Z017;A;;
Z018;A;;
Z019;A;;
Z020;A;;
Z021;A;;
Z022;A;;
Z023;A;;
Z024;A;;
Z025;A;;
Z026;A;;
Z027;A;;
Z028;A;;
